1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
91,0,0,112,140,0,72,258.72,5,2488422,0,2.37,18,3,16,0,7024680,9,234908.7,5,2,112860,16,48,114141.2,245,24,0,4,32,2333820,1401786,0,0,0,0,10742480,14,875616,0,0,59,25,22,0,178,1138,1543,4226,1,15,1,7,10,1,5,0,33,499,11015,2,12,456,4,2141,1,11,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,14,1740,416,520,4,160,266.64,5,5733834,0,5.48,18,6,48,42,690440,0,17220,30,8,107277,40,32,32183.44,1010,102,13455,22,8,1847075,984334,2565,0,18,422289,10266440,106,1621914,0,0,357,25,22,0,38,1117,1418,1642,1,20,2,18,10,1,5,0,33,1443,1550,2,12,4183,4,1597,1,13,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,7,604,160,200,2,56,220.08,0,3566701.07,0,6.72,9,3,10,21,1490416.9,0,114529.08,15,4,39961.4,40,40,-1293252,645,54,11115,4,0,2936880.07,342664.92,500,0,18,76463.44,10293784.76,26,237254.74,0,0,322,25,22,0,156,1478,3808,3484,1,22,3,0,10,1,5,0,33,1317,3456,2,12,3781,4,1094,1,21,2,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1988,7,0,140,175,2,24,190.88,0,9839340,0,2.89,9,3,38,0,348872,0,108224.4,30,4,88956,48,16,146194.8,540,120,270,-30,0,399540,518400,290,0,9,243320,10527840,4,545700,0,0,59,25,22,0,164,518,257,1296,1,27,2,21,10,1,5,0,33,1548,13615,2,12,580,4,1251,1,11,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,14,4,136,170,0,24,220.08,0,7796160,0,3.11,18,3,42,0,1995232,0,223029.9,30,2,27,32,24,165675.2,520,96,16776,-28,0,1730720,518400,65,0,0,0,10720720,10,46050,0,0,204,25,22,0,74,667,1254,4202,1,54,2,7,8,1,5,0,22,1449,11421,1,0,2061,6,3078,0,19,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,7,900,140,175,0,0,286.96,0,4562352,0,0.72,18,3,154,154,2988224,0,208177.2,20,2,13470,32,40,96644,530,66,99333,4,0,5644650,0,135,0,9,0,10434440,28,930,0,0,164,17,22,0,18,2991,3706,284,1,31,2,19,4,1,5,0,38,890,3892,2,0,350,2,2751,0,6,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1351,7,376,216,270,6,96,166.56,0,171690,0,5.69,18,3,150,168,1801000,0,53642.7,0,8,54,48,144,-1079128,840,6,495,36,0,2556980,319324,400,0,27,631862,3902472,38,304920,0,0,103,0,22,0,219,3650,4969,5476,1,3,2,15,10,1,5,0,44,788,2566,2,12,1357,4,2977,1,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5943,7,1452,984,1230,38,616,166.56,0,137904,0,0.36,27,6,170,105,594008,0,4323.99,15,64,261684,360,544,-14002.84,3420,90,40617,-14,0,282350,173366,2985,0,27,133847,1194520,102,299022,0,0,164,0,22,0,71,283,1292,4435,1,53,2,15,10,1,5,0,44,788,9273,2,12,2176,4,28,1,6,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
679,21,3032,96,120,4,24,308.24,0,5611770,0,0.85,27,9,100,119,25616,9,136246.2,25,0,10617,40,24,-46894.8,240,54,27306,-14,24,1369730,5034,950,0,18,15785,6587840,8,0,0,0,15,25,22,0,95,1379,1945,572,1,90,2,9,5,1,5,1,18,1634,1130,1,12,3761,3,4195,2,10,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,0,580,0,0,2,0,166.56,0,0,0,6.44,9,3,108,0,0,0,4466.79,0,0,66913.79,32,0,-393274.8,170,0,0,-30,0,0,0,0,0,9,112831.63,0,0,0,0,0,332,0,22,0,109,2426,4370,3795,1,87,2,18,5,1,5,0,18,1634,3528,1,12,2527,3,4290,1,18,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
735,7,4,124,155,0,8,220.08,0,8812800,0,4.54,9,3,190,0,1382400,0,201445.8,35,0,10269,32,16,92160.8,485,102,504,4,0,1728000,57358,225,0,36,0,10482760,8,0,0,0,42,42,22,0,100,2991,2556,3487,1,79,1,20,4,1,5,0,48,389,5233,1,12,350,4,2751,1,14,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938,7,444,204,255,0,32,220.08,0,2939976,0,1.37,18,3,158,49,3683792,0,185415.3,35,2,54561,56,56,163035.2,735,54,8919,8,0,5481100,403002,355,0,9,0,10783600,46,188010,0,0,310,2,22,0,178,3012,933,4241,1,66,2,18,4,1,5,0,45,926,13697,2,12,3047,6,2283,1,21,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,0,0,104,130,0,64,1834.32,0,915984,0,0.61,9,3,20,0,2891768,9,192701.1,15,2,28710.98,32,24,-263564.4,465,12,0,4,24,1427745,1078092,0,0,9,0,7487480,18,518400,0,0,145,25,22,0,3,2063,4830,3954,3,46,2,7,10,2,5,1,33,1856,1938,1,12,646,4,564,4,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2065,7,32,144,180,4,48,253.52,0,5078730,0,2.4,9,3,36,0,2356880,0,81212.09,10,6,37083,40,32,156066.4,1740,72,45279,-28,0,3466175,950460,260,0,9,1108863,10668600,18,1195284,0,0,104,25,22,0,74,2063,2396,1602,1,46,2,21,10,1,5,0,33,452,7711,2,12,646,4,564,1,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,0,0,884,1105,4,408,490.48,0,5058858,0,6.59,9,3,14,0,2652520,0,34344,130,40,96,192,152,52480.8,1340,396,0,4,0,3351115,813908,0,0,0,91448,10472800,78,621996,0,0,47,25,22,0,110,2740,3070,3467,1,2,1,7,10,1,5,0,33,499,3840,2,12,973,4,481,1,7,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
945,7,172,280,350,4,256,166.56,0,0,0,1.34,9,3,58,14,98136,0,12984.21,0,16,57653.43,48,80,56770,1080,0,6786,4,0,347935,300504,215,0,0,31738,999596,40,106758,0,0,266,25,22,0,3,2057,3045,1680,3,87,2,7,10,2,5,0,33,1548,5753,2,12,571,4,2191,2,18,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1134,0,0,360,450,14,336,166.56,0,7440,0,5.6,27,6,22,0,630752,0,4191.06,0,16,68058,128,128,-811204,1515,18,0,-24,0,146135,66680,0,0,0,38647,590428,42,29736,0,0,131,33,22,0,153,667,1418,2996,1,24,2,7,8,1,5,1,22,1368,6601,2,12,2061,6,3078,1,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,7,100,136,175,2,40,232.32,0,1588880.44,0,1.29,9,3,6,14,1010275.57,0,128822.66,10,4,24450,32,32,-489416,545,30,4995,-30,0,2012629.21,235194.37,100,0,9,90578.81,9251101.15,20,149931.01,0,0,74,33,22,0,84,667,1421,1318,1,17,3,0,8,1,5,0,22,1385,1735,2,12,2061,6,3078,1,20,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
616,0,0,160,200,4,64,186.64,0,183852,0,3.75,9,3,22,0,717816,0,32323.8,10,0,51210,16,48,-7791.84,785,12,0,4,0,210840,132470,0,0,9,427714,971920,44,0,0,0,195,25,22,0,178,359,2507,970,1,67,1,21,10,2,5,0,33,499,10579,2,12,1668,4,2222,1,17,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,7,108,128,160,0,0,220.08,0,751758,0,5.51,9,3,34,14,5529600,0,179156.7,0,0,72564,32,64,136725.6,575,12,783,8,0,9078000,0,520,0,9,0,10528360,44,0,0,0,137,25,22,0,175,1843,3933,628,1,98,1,21,10,1,5,0,33,1305,13433,1,12,2497,4,621,1,7,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,7,1852,160,200,0,120,133.12,0,5286,0,2.95,9,3,74,7,32768,0,3598.56,0,8,53526,24,16,13338.56,690,12,52011,-20,0,234175,25866,1945,0,0,0,269344,34,15546,0,0,95,25,22,0,187,2653,4753,819,1,45,1,7,10,1,5,0,33,1301,12210,1,12,1168,4,3378,1,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1771,7,1996,76,95,4,24,200,0,0,0,4.79,9,3,224,35,71584,0,6051.09,0,2,20898,32,56,62142.4,805,0,4437,4,0,170500,14152,1355,0,18,11788,201104,16,912,0,0,265,28,4,0,3,2991,3706,819,3,45,2,12,4,2,5,0,48,388,12210,1,12,350,4,2751,1,1,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
266,0,0,184,230,2,56,326.64,0,4127202,9,1.59,9,3,18,0,2654456,0,180145.8,25,6,305358,48,40,116996,645,72,0,-28,8,4298535,775286,0,0,9,61523,10695280,28,1003200,0,0,341,25,22,0,39,2855,3808,5059,1,18,1,21,10,1,5,0,33,1305,6602,2,12,1744,4,1058,1,17,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,0,0,348,435,10,208,200,0,46764,0,4.11,9,3,104,0,591048,0,9325.77,5,24,96234.13,120,112,68757.2,865,42,4869,-30,0,332070,229428,0,0,18,143192,1217776,54,249714,0,0,321,0,22,0,203,1988,2088,4716,1,40,2,19,10,1,5,0,60,307,9762,2,12,2359,4,740,4,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5796,7,220,128,160,0,8,186.64,0,10265220,0,0.44,9,6,72,0,0,0,26579.04,45,0,20516.15,32,0,147012,505,120,3762,24,0,7795,3702,1265,0,18,0,9967520,4,0,0,0,281,25,22,0,175,2041,1055,4309,1,81,2,7,10,1,5,0,33,1544,11533,2,12,765,4,3938,1,22,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2310,7,1948,36,45,0,8,271.12,0,6957240,0,5.72,18,3,122,98,369928,0,87010.8,0,2,0,8,16,-71500.8,840,24,20484,4,0,651845,1183644,575,0,45,0,8639400,2,1391286,0,0,337,5,22,0,102,2991,4265,3130,1,25,2,19,4,1,5,0,42,1693,717,2,12,350,0,2751,1,20,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
658,0,0,208,260,4,48,186.64,0,8373180,0,4.48,9,3,26,0,1644000,0,127643.7,35,6,24591,56,32,168477.2,800,120,0,4,0,1903515,147740,0,0,18,117894,10662720,24,574332,0,0,345,25,22,0,82,2918,3921,4120,1,0,1,7,10,1,5,0,33,499,7120,1,12,1741,4,3107,1,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1715,7,2880,184,235,2,72,200,0,2435686.22,0,6.56,9,3,4,105,1382400,0,57047.59,15,6,40881.8,48,56,-1983232,820,54,47641.44,-20,0,2328727.82,311645.37,1890,0,18,107850.89,10022843.52,32,284961.79,0,0,136,25,22,0,133,3547,4654,1841,1,36,1,0,10,1,5,1,33,118,1341,1,0,2229,4,783,0,12,2,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
2492,7,144,288,360,20,80,166.56,0,46722,0,6.82,9,3,70,35,321048,0,5030.46,5,38,13104.21,184,184,-52914.8,765,30,14256,4,0,60690,28344,955,0,9,161567,424108,28,186318,0,0,156,25,22,0,131,3593,19,3319,1,89,2,4,10,1,5,0,44,6,3629,2,12,3205,4,4165,1,9,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
497,7,436,136,170,4,56,186.64,0,4777026,0,6.22,9,3,30,14,915048,0,225275.1,25,4,33521.12,40,32,96046.4,510,66,18171,-24,0,1095645,1110366,335,0,18,632401,9158640,10,1036800,0,0,117,25,22,0,97,4037,550,2681,1,58,2,7,10,1,5,1,33,1167,11,2,12,2314,4,266,1,10,2,8,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1960,7,108,236,295,4,104,200,0,0,0,1.65,9,3,32,77,874768,0,60048.9,5,4,131535,64,80,-127141.6,1055,0,7209,4,0,412770,40434,90,0,9,10598,858196,66,9084,0,0,147,25,22,0,162,3749,1176,1391,1,45,2,2,10,1,5,0,33,1548,1194,1,12,2013,4,3244,1,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4,0,200,0,0,0,1.28,9,3,98,0,0,0,0,0,0,92734.95,80,0,0,0,0,6246,-30,0,0,0,0,0,9,204016.14,0,0,0,0,0,13,25,22,0,114,2321,2241,1687,1,23,2,18,10,1,5,0,33,895,4128,2,12,2386,4,3828,4,7,2,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2196.11,7,1964,460,670,2,184,253.52,0,6521077.49,0,5.06,9,3,8,49,3476999.51,0,190486.55,30,12,53734.36,40,112,-1816532,1707.15,108,18013.28,4,0,6503966.45,1098089.77,1790,0,18,32506.92,10700580.27,78,950430,0,0,174,25,22,0,50,3049,2241,2983,1,2,2,0,10,1,5,0,33,1305,11307,1,0,2635,4,1715,0,7,2,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
168,0,0,44,55,0,40,233.44,0,0,0,3.06,9,6,126,0,58712,0,5913.6,0,0,120523.61,8,16,-70098.4,125,0,51291,-30,0,25865,30640,0,0,9,0,111328,8,0,0,0,294,17,22,0,18,1943,4794,1115,1,67,3,15,10,1,5,0,5,1230,9347,1,12,2282,6,11,1,17,2,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,7,480,192,220,2,72,211.54,0,3296461.26,0,2.79,9,3,4,21,1382400,0,110263.01,10,6,52664.38,32,48,-1826888,720,48,6102,4,0,2368703.55,417249.56,565,0,18,29276.71,10151833.73,30,338394.82,0,0,7,25,22,0,97,3453,477,5573,1,48,3,0,10,1,5,0,33,1544,4788,1,12,4161,4,2068,1,7,2,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1449,7,964,168,210,12,96,233.44,0,2942556,0,5.51,9,3,46,0,904752,0,58329.6,25,6,2604,56,56,-1113428,765,48,2889,-20,0,417420,164172,95,0,0,547344,4745840,14,200904,0,0,266,25,22,0,41,1863,4261,5321,1,87,2,18,10,1,5,1,33,1772,2711,2,12,926,4,3707,1,18,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,7,3024,312,390,6,160,166.56,0,87678,0,3.19,18,6,52,770,382656,0,17562.06,0,16,233016,56,104,71172.4,1135,96,25308,28,0,504040,166490,13115,0,0,57379,1061080,42,112632,0,0,71,25,22,0,55,2957,2532,2447,1,47,2,7,10,1,5,0,33,1548,6077,2,12,3320,4,109,1,13,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2359,7,4,340,425,6,120,166.56,0,0,0,3.8,9,3,48,0,203760,0,3966.93,0,14,99270,64,176,40837.2,1365,0,243,-30,0,149665,56510,10,0,0,14140,366464,82,47748,0,0,96,25,22,0,141,1622,3380,4306,1,80,2,7,10,1,5,0,33,1548,7904,2,12,2343,4,1915,1,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,7,480,144.77,195,2,48,253.52,0,3619220.03,0,2.9,9,3,8,21,1723234.31,0,141158.7,15,4,40086.75,32,40,-791704,600,54,7010.83,4,0,2937554.41,366900.65,485,0,27,64043,10332520,26,214183.36,0,0,129,25,22,0,166,4221,2532,2763,1,96,2,0,5,1,5,0,18,1950,5809,2,0,3884,3,4032,0,18,0,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1043,7,1592,0,0,4,0,166.56,0,0,0,1.39,9,3,120,0,0,0,3945.87,0,0,2373,96,0,0,135,0,18603,12,0,0,0,110,0,27,495389.65,0,0,0,0,0,0,0,22,0,162,3120,2408,4896,1,45,3,11,10,2,2,0,44,558,13303,2,12,3101,4,1046,1,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1071,0,0,316,395,2,96,719.92,0,3320310,0,1.34,9,3,22,0,2819096,0,61824.9,15,8,12843,56,72,504212,1830,138,0,-2,0,3206295,1574656,0,0,9,604800,10508240,56,1658340,0,0,205,25,22,0,200,2288,1331,558,1,33,1,21,10,1,3,0,33,1108,13563,2,0,3794,4,4270,0,16,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,7,2456,108,135,6,120,166.56,0,601896,0,5.66,9,3,120,560,214592,0,57274.8,5,4,715320,40,32,69028.4,410,18,171684,4,0,134855,510538,8580,0,45,100758,1877296,4,356130,0,0,290,25,22,0,123,667,3631,3106,1,51,2,14,8,1,5,0,22,16,12099,1,12,2061,6,3078,1,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1736,14,144,324,405,14,184,200,0,0,0,3.99,27,3,82,56,1264872,0,35627.4,5,20,50988.67,128,144,204824.8,1185,0,7182,-30,0,1431700,359046,45,0,9,246099,2792268,58,372330,0,0,5,25,22,0,144,3845,3540,3873,1,75,2,18,10,1,5,0,33,195,12441,2,12,20,4,1303,4,5,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,0,0,272,0,2,0,110.16,0,0,0,5.05,9,3,12,0,0,0,95293.09,0,0,31525.52,48,0,-239016.4,810,0,0,4,0,0,0,0,0,9,111926.93,0,0,0,0,0,129,25,22,0,60,3039,1457,4854,1,44,1,0,10,1,5,0,33,1544,11768,2,0,2475,4,2043,0,18,2,8,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
658,7,636,20,25,0,0,253.52,0,922332,0,0.91,9,3,46,868,0,0,244709.1,0,0,52272,0,0,203353.2,290,6,102312,-28,0,12096000,0,7705,0,9,0,10291680,8,0,0,0,38,25,22,0,203,453,442,3251,1,40,1,7,10,1,5,0,33,1548,12654,1,12,3621,4,1262,1,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,7,584,44,55,0,32,166.56,0,59772,0,3.74,18,3,32,21,0,0,12827.73,0,6,38418,0,0,-8785.56,235,18,3033,8,0,11585,20468,105,0,0,0,121116,2,46596,0,0,185,25,22,0,100,3957,806,2164,1,69,2,7,10,1,5,0,33,1772,537,2,12,3420,4,2904,4,14,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,7,1808,156,195,4,72,133.12,0,0,0,2.74,9,3,190,154,284856,0,70047,0,10,57095.85,24,24,189725.6,535,0,2817,36,0,4415505,258494,705,0,18,208502,4365280,44,260160,0,0,137,35,22,0,35,2991,1539,1514,3,83,1,20,4,1,5,0,26,386,11514,1,12,350,6,2751,1,7,3,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,7,204,140,175,6,104,133.12,0,0,0,4.01,18,3,52,21,1821432,0,47679.9,0,10,51307.33,32,56,-13140.56,665,0,2241,-2,0,935740,368804,30,0,0,714203,2629532,20,348924,0,0,266,25,22,0,178,583,4404,2595,1,72,2,7,5,1,5,0,18,94,13155,2,12,1734,3,734,1,18,4,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
938,7,368,156,180,2,40,220.48,0,2276510.66,0,1.51,9,3,10,7,1382400,0,128492.58,10,4,39995.2,32,40,-982040,600,48,6435,4,0,2280880.68,279569.12,285,0,18,37453.23,9975388.33,24,141168,0,0,211,25,22,0,188,2874,3478,4510,1,12,2,0,5,1,5,0,18,1975,1994,2,0,2039,3,3488,0,12,0,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
469,7,0,124,155,0,96,33.44,0,38712,0,0.92,9,3,98,0,17248,0,1519.32,5,0,106379.32,8,40,-1134344,415,60,63,-20,0,6775,11820,75,0,9,0,65484,6,0,0,0,103,25,22,0,211,1957,3665,3384,1,3,2,18,5,1,5,1,18,210,2829,2,9,3489,3,395,1,12,4,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,7,716,16,20,0,16,186.64,0,7257600,0,0.12,9,3,122,49,0,0,22107.24,0,0,339234,0,0,-146113.2,735,12,35883,-30,0,0,1184950,3925,0,36,0,7208320,0,0,0,0,80,0,22,0,214,1892,1074,1278,1,58,2,11,10,1,5,0,44,6,1983,2,12,2102,4,1992,1,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3927,7,1964,260,325,2,104,286.96,0,2670108,0,6.26,9,3,144,126,3781120,0,31305,30,2,181374,72,96,201754.4,2565,42,70893,4,0,6791000,222152,1055,0,27,130865,10555120,52,101154,0,0,39,32,22,0,74,2991,4933,758,1,66,3,11,4,1,5,0,65,1679,3466,2,12,350,2,2751,1,21,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
294,0,0,144,180,0,56,186.64,0,4042920,0,3.88,9,3,28,0,1382400,0,206610,20,4,103497,32,16,665852,350,60,0,4,0,2680570,947452,0,0,18,0,9499440,22,1036800,0,0,210,25,22,0,162,1195,2692,1123,1,73,2,7,5,1,5,0,18,458,3627,2,12,1024,3,1348,1,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1421,7,532,1172,1465,12,248,206.72,0,6648180,0,5.32,9,3,62,14,2429648,0,68782.8,55,26,13017,176,112,188636.4,2845,120,14634,4,0,2160445,627870,945,0,18,116718,10725400,408,54324,0,0,134,25,22,0,18,4101,3665,4241,1,66,2,7,10,1,5,0,33,1548,13697,2,12,901,4,1735,1,21,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
511,0,4,128,160,0,96,261.36,0,5702406,0,5.08,9,3,30,0,0,0,134915.7,20,8,72,32,0,157028.4,495,66,3240,6,0,61405,1920668,0,0,9,0,10456880,2,2073600,0,0,272,19,22,0,3,453,3478,1621,3,28,2,9,10,2,5,0,33,1772,4921,2,12,3621,4,1262,4,22,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,7,308,132,165,2,40,253.52,0,4593414,0,6.02,9,3,72,0,3170888,0,173558.4,5,4,8769,32,40,965156,495,60,69939,-30,0,3998880,714426,5,0,9,554820,10226800,20,951132,0,0,196,25,22,0,103,441,2041,4945,1,27,1,18,8,1,5,0,15,1412,6578,1,12,1918,6,1357,1,11,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
